eixugavidres € eixugavidres € NCMN000 € əʃuɣəβˈiðɾəs
elasmobranqui € elasmobranqui € NCMS000 € ələzmuβɾˈaŋki
elasmobranquis € elasmobranqui € NCMP000 € ələzmuβɾˈaŋkis
elastà € elastà € NCMS000 € ələstˈa
elastància € elastància € NCFS000 € ələstˈansiə
elastans € elastà € NCMP000 € ələstˈans
elastasa € elastasa € NCFS000 € ələstˈazə
elàstic € elàstic € AQ0MS0 € əlˈastik
elàstic € elàstic € NCMS000 € əlˈastik
elàstica € elàstic € AQ0FS0 € əlˈastikə
elàsticament € elàsticament € ZRG € əlˈastikəmˈen
elasticitat € elasticitat € NCFS000 € ələstisitˈat
elasticitats € elasticitat € NCFP000 € ələstisitˈats
elàstics € elàstic € AQ0MP0 € əlˈastiks
elàstics € elàstic € NCMP000 € əlˈastiks
elastina € elastina € NCFS000 € ələstˈinə
elastines € elastina € NCFP000 € ələstˈinəs
elàstiques € elàstic € AQ0FP0 € əlˈastikəs
elastofibroma € elastofibroma € NCMS000 € ələstufiβɾˈɔmə
elastòmer € elastòmer € NCMS000 € ələstˈɔmər
elastòmers € elastòmer € NCMP000 € ələstˈɔmərs
Elat € Elat € NPCSG00 € əlˈat
elàter € elàter € NCMS000 € əlˈatər
elateri € elateri € NCMS000 € ələtˈɛɾi
elatèrid € elatèrid € NCMS000 € ələtˈɛɾit
elatèrids € elatèrid € NCMP000 € ələtˈɛɾits
elateris € elateri € NCMP000 € ələtˈɛɾis
elàters € elàter € NCMP000 € əlˈatərs
elatinàcia € elatinàcia € NCFS000 € ələtinˈasiə
elatinàcies € elatinàcia € NCFP000 € ələtinˈasiəs
elatiu € elatiu € AQ0MS0 € ələtˈiw
elatiu € elatiu € NCMS000 € ələtˈiw
elatius € elatiu € AQ0MP0 € ələtˈiws
elatius € elatiu € NCMP000 € ələtˈiws
elativa € elatiu € AQ0FS0 € ələtˈiβə
elatives € elatiu € AQ0FP0 € ələtˈiβəs
Elba € Elba € NPFSG00 € ˈɛlβə
elbaïta € elbaïta € NCFS000 € əlβəˈitə
elbaïtes € elbaïta € NCFP000 € əlβəˈitəs
Elbasan € Elbasan € NPCSG00 € əlβəzˈan
Elbeuf € Elbeuf € NPCSG00 € əlβˈɛwf
Elburz € Elburz € NPCSG00 € əlβˈurz
Elcano € Elcano € NPCNSP0 € elkˈano
Elda € Elda € NPFSG00 € ˈɛldə
eldenc € eldenc € AQ0MS0 € əldˈɛŋ
eldenca € eldenc € AQ0FS0 € əldˈɛŋkə
eldencs € eldenc € AQ0MP0 € əldˈɛŋs
eldenques € eldenc € AQ0FP0 € əldˈɛŋkəs
elder € elder € AQ0MS0 € əldˈe
elder € elder € NCMS000 € əldˈe
eldera € elder € AQ0FS0 € əldˈeɾə
eldera € elder € NCFS000 € əldˈeɾə
elderes € elder € AQ0FP0 € əldˈeɾəs
elderes € elder € NCFP000 € əldˈeɾəs
elders € elder € AQ0MP0 € əldˈes
elders € elder € NCMP000 € əldˈes
Eldorado € Eldorado € NPCSG00 € əlduɾˈaðu
eldorado € eldorado € NCMS000 € əlduɾˈaðu
ele € ele € NCFS000 € ˈɛlə
Elea € Elea € NPFSG00 € əlˈeə
eleagnàcia € eleagnàcia € NCFS000 € əleəɡnˈasiə
eleagnàcies € eleagnàcia € NCFP000 € əleəɡnˈasiəs
eleata € eleata € NCCS000 € əleˈatə
eleates € eleata € NCCP000 € əleˈatəs
eleàtic € eleàtic € AQ0MS0 € əleˈatik
eleàtic € eleàtic € NCMS000 € əleˈatik
eleàtica € eleàtic € AQ0FS0 € əleˈatikə
eleàtics € eleàtic € AQ0MP0 € əleˈatiks
eleàtics € eleàtic € NCMP000 € əleˈatiks
eleàtiques € eleàtic € AQ0FP0 € əleˈatikəs
elecció € elecció € NCFS000 € ələksiˈo
eleccions € elecció € NCFP000 € ələksiˈons
electa € electe € AQ0FS0 € əlˈektə
electe € electe € AQ0MS0 € əlˈɛktə
electes € electe € AQ0CP0 € əlˈɛktəs
electiu € electiu € AQ0MS0 € ələktˈiw
electius € electiu € AQ0MP0 € ələktˈiws
electiva € electiu € AQ0FS0 € ələktˈiβə
electivament € electivament € ZRG € ələktˈiβəmˈen
electives € electiu € AQ0FP0 € ələktˈiβəs
elector € elector € AQ0MS0 € ələktˈo
elector € elector € NCMS000 € ələktˈo
electora € elector € AQ0FS0 € ələktˈoɾə
electora € elector € NCFS000 € ələktˈoɾə
electoral € electoral € AQ0CS0 € ələktuɾˈal
electoralisme € electoralisme € NCMS000 € ələktuɾəlˈizmə
electoralismes € electoralisme € NCMP000 € ələktuɾəlˈizməs
electoralista € electoralista € AQ0CS0 € ələktuɾəlˈistə
electoralistes € electoralista € AQ0CP0 € ələktuɾəlˈistəs
electorals € electoral € AQ0CP0 € ələktuɾˈals
electorat € electorat € NCMS000 € ələktuɾˈat
electorats € electorat € NCMP000 € ələktuɾˈats
electores € elector € AQ0FP0 € ələktˈoɾəs
electores € elector € NCFP000 € ələktˈoɾəs
electors € elector € AQ0MP0 € ələktˈos
electors € elector € NCMP000 € ələktˈos
Electra € Electra € NPFSSP0 € əlˈektɾə
electre € electre € NCMS000 € əlˈɛktɾə
electres € electre € NCMP000 € əlˈɛktɾəs
elèctric € elèctric € AQ0MS0 € əlˈɛktɾik
elèctrica € elèctric € AQ0FS0 € əlˈɛktɾikə
elèctricament € elèctricament € ZRG € əlˈɛktɾikəmˈen
electricista € electricista € NCCS000 € ələktɾisˈistə
electricistes € electricista € NCCP000 € ələktɾisˈistəs
electricitat € electricitat € NCFS000 € ələktɾisitˈat
electricitats € electricitat € NCFP000 € ələktɾisitˈats
elèctrics € elèctric € AQ0MP0 € əlˈɛktɾiks
electrifica € electrificar € VMIP3S00 € ələktɾifˈikə
electrifica € electrificar € VMM02S00 € ələktɾifˈikə
electrificà € electrificar € VMIS3S00 € ələktɾifikˈa
electrificació € electrificació € NCFS000 € ələktɾifikəsiˈo
electrificacions € electrificació € NCFP000 € ələktɾifikəsiˈons
electrificada € electrificar € VMP00SF0 € ələktɾifikˈaðə
electrificades € electrificar € VMP00PF0 € ələktɾifikˈaðəs
electrificant € electrificar € VMG00000 € ələktɾifikˈan
electrificar € electrificar € VMN00000 € ələktɾifikˈa
electrificarà € electrificar € VMIF3S00 € ələktɾifikəɾˈa
electrificaran € electrificar € VMIF3P00 € ələktɾifikəɾˈan
electrificaràs € electrificar € VMIF2S00 € ələktɾifikəɾˈas
electrificaré € electrificar € VMIF1S00 € ələktɾifikəɾˈe
electrificarem € electrificar € VMIF1P00 € ələktɾifikəɾˈɛm
electrificàrem € electrificar € VMIS1P00 € ələktɾifikˈaɾəm
electrificaren € electrificar € VMIS3P00 € ələktɾifikˈaɾən
electrificares € electrificar € VMIS2S00 € ələktɾifikˈaɾəs
electrificareu € electrificar € VMIF2P00 € ələktɾifikəɾˈɛw
electrificàreu € electrificar € VMIS2P00 € ələktɾifikˈaɾəw
electrificaria € electrificar € VMCC1S00 € ələktɾifikəɾˈiə
electrificaríem € electrificar € VMCC1P00 € ələktɾifikəɾˈiəm
electrificarien € electrificar € VMCC3P00 € ələktɾifikəɾˈiən
electrificaries € electrificar € VMCC2S00 € ələktɾifikəɾˈiəs
electrificaríeu € electrificar € VMCC2P00 € ələktɾifikəɾˈiəw
electrificat € electrificar € VMP00SM0 € ələktɾifikˈat
electrificats € electrificar € VMP00PM0 € ələktɾifikˈats
electrificava € electrificar € VMII1S00 € ələktɾifikˈaβə
electrificàvem € electrificar € VMII1P00 € ələktɾifikˈaβəm
electrificaven € electrificar € VMII3P00 € ələktɾifikˈaβən
electrificaves € electrificar € VMII2S00 € ələktɾifikˈaβəs
electrificàveu € electrificar € VMII2P00 € ələktɾifikˈaβəw
electrifico € electrificar € VMIP1S0C € ələktɾifˈiku
electrifiquem € electrificar € VMIP1P00 € ələktɾifikˈɛm
electrifiquem € electrificar € VMM01P00 € ələktɾifikˈɛm
electrifiquem € electrificar € VMSP1P00 € ələktɾifikˈɛm
electrifiquen € electrificar € VMIP3P00 € ələktɾifˈikən
electrifiques € electrificar € VMIP2S00 € ələktɾifˈikəs
electrifiqués € electrificar € VMSI1S01 € ələktɾifikˈes
electrifiquéssim € electrificar € VMSI1P02 € ələktɾifikˈesim
electrifiquessin € electrificar € VMSI3P02 € ələktɾifikˈesin
electrifiquessis € electrificar € VMSI2S02 € ələktɾifikˈesis
electrifiquéssiu € electrificar € VMSI2P02 € ələktɾifikˈesiw
electrifiqueu € electrificar € VMIP2P00 € ələktɾifikˈɛw
electrifiqueu € electrificar € VMM02P0X € ələktɾifikˈɛw
electrifiqueu € electrificar € VMSP2P00 € ələktɾifikˈɛw
electrifiqui € electrificar € VMM03S0Y € ələktɾifˈiki
electrifiqui € electrificar € VMSP1S0Y € ələktɾifˈiki
electrifiquí € electrificar € VMIS1S00 € ələktɾifikˈi
electrifiquin € electrificar € VMM03P0Y € ələktɾifˈikin
electrifiquin € electrificar € VMSP3P0Y € ələktɾifˈikin
electrifiquis € electrificar € VMSP2S0Y € ələktɾifˈikis
elèctriques € elèctric € AQ0FP0 € əlˈɛktɾikəs
electritza € electritzar € VMIP3S00 € ələktɾˈidzə
electritza € electritzar € VMM02S00 € ələktɾˈidzə
electritzà € electritzar € VMIS3S00 € ələktɾidzˈa
electritzable € electritzable € AQ0CS0 € ələktɾidzˈabblə
electritzables € electritzable € AQ0CP0 € ələktɾidzˈabbləs
electrització € electrització € NCFS000 € ələktɾidzəsiˈo
electritzacions € electrització € NCFP000 € ələktɾidzəsiˈons
electritzada € electritzar € VMP00SF0 € ələktɾidzˈaðə
electritzades € electritzar € VMP00PF0 € ələktɾidzˈaðəs
electritzant € electritzant € AQ0CS0 € ələktɾidzˈan
electritzant € electritzar € VMG00000 € ələktɾidzˈan
electritzants € electritzant € AQ0CP0 € ələktɾidzˈans
electritzar € electritzar € VMN00000 € ələktɾidzˈa
electritzarà € electritzar € VMIF3S00 € ələktɾidzəɾˈa
electritzaran € electritzar € VMIF3P00 € ələktɾidzəɾˈan
electritzaràs € electritzar € VMIF2S00 € ələktɾidzəɾˈas
electritzaré € electritzar € VMIF1S00 € ələktɾidzəɾˈe
electritzarem € electritzar € VMIF1P00 € ələktɾidzəɾˈɛm
electritzàrem € electritzar € VMIS1P00 € ələktɾidzˈaɾəm
electritzaren € electritzar € VMIS3P00 € ələktɾidzˈaɾən
electritzares € electritzar € VMIS2S00 € ələktɾidzˈaɾəs
electritzareu € electritzar € VMIF2P00 € ələktɾidzəɾˈɛw
electritzàreu € electritzar € VMIS2P00 € ələktɾidzˈaɾəw
electritzaria € electritzar € VMCC1S00 € ələktɾidzəɾˈiə
electritzaríem € electritzar € VMCC1P00 € ələktɾidzəɾˈiəm
electritzarien € electritzar € VMCC3P00 € ələktɾidzəɾˈiən
electritzaries € electritzar € VMCC2S00 € ələktɾidzəɾˈiəs
electritzaríeu € electritzar € VMCC2P00 € ələktɾidzəɾˈiəw
electritzat € electritzar € VMP00SM0 € ələktɾidzˈat
electritzats € electritzar € VMP00PM0 € ələktɾidzˈats
electritzava € electritzar € VMII1S00 € ələktɾidzˈaβə
electritzàvem € electritzar € VMII1P00 € ələktɾidzˈaβəm
electritzaven € electritzar € VMII3P00 € ələktɾidzˈaβən
electritzaves € electritzar € VMII2S00 € ələktɾidzˈaβəs
electritzàveu € electritzar € VMII2P00 € ələktɾidzˈaβəw
electritzem € electritzar € VMIP1P00 € ələktɾidzˈɛm
electritzem € electritzar € VMM01P00 € ələktɾidzˈɛm
electritzem € electritzar € VMSP1P00 € ələktɾidzˈɛm
electritzen € electritzar € VMIP3P00 € ələktɾˈidzən
electritzes € electritzar € VMIP2S00 € ələktɾˈidzəs
electritzés € electritzar € VMSI1S01 € ələktɾidzˈes
electritzéssim € electritzar € VMSI1P02 € ələktɾidzˈesim
electritzessin € electritzar € VMSI3P02 € ələktɾidzˈesin
electritzessis € electritzar € VMSI2S02 € ələktɾidzˈesis
electritzéssiu € electritzar € VMSI2P02 € ələktɾidzˈesiw
electritzeu € electritzar € VMIP2P00 € ələktɾidzˈɛw
electritzeu € electritzar € VMM02P0X € ələktɾidzˈɛw
electritzeu € electritzar € VMSP2P00 € ələktɾidzˈɛw
electritzi € electritzar € VMM03S0Y € ələktɾˈidzi
electritzi € electritzar € VMSP1S0Y € ələktɾˈidzi
electritzí € electritzar € VMIS1S00 € ələktɾidzˈi
electritzin € electritzar € VMM03P0Y € ələktɾˈidzin
electritzin € electritzar € VMSP3P0Y € ələktɾˈidzin
electritzis € electritzar € VMSP2S0Y € ələktɾˈidzis
electritzo € electritzar € VMIP1S0C € ələktɾˈidzu
electriu € electriu € NCFS000 € ələktɾˈiw
electrius € electriu € NCFP000 € ələktɾˈiws
electró € electró € NCMS000 € ələktɾˈo
electró-volt € electró-volt € NCMS000 € ələktɾˈoβˈɔl
electró-volts € electró-volt € NCMP000 € ələktɾˈoβˈɔls
electroacústic € electroacústic € AQ0MS0 € əlˌɛktɾuəkˈustik
electroacústica € electroacústic € AQ0FS0 € əlˌɛktɾuəkˈustikə
electroacústica € electroacústica € NCFS000 € əlˌɛktɾuəkˈustikə
electroacústics € electroacústic € AQ0MP0 € əlˌɛktɾuəkˈustiks
electroacústiques € electroacústic € AQ0FP0 € əlˌɛktɾuəkˈustikəs
electroacústiques € electroacústica € NCFP000 € əlˌɛktɾuəkˈustikəs
electroafinitat € electroafinitat € NCFS000 € əlˌɛktɾuəfinitˈat
electroafinitats € electroafinitat € NCFP000 € əlˌɛktɾuəfinitˈats
electroanàlisi € electroanàlisi € NCFS000 € əlˌɛktɾuənˈalizi
electroanàlisis € electroanàlisi € NCFP000 € əlˌɛktɾuənˈalizis
electroanalític € electroanalític € AQ0MS0 € əlˌɛktɾuənəlˈitik
electroanalítica € electroanalític € AQ0FS0 € əlˌɛktɾuənəlˈitikə
electroanalítics € electroanalític € AQ0MP0 € əlˌɛktɾuənəlˈitiks
electroanalítiques € electroanalític € AQ0FP0 € əlˌɛktɾuənəlˈitikəs
electrobisturí € electrobisturí € NCMS000 € əlˌɛktɾuβistuɾˈi
electrocarburant € electrocarburant € NCMS000 € əlˌɛktɾukərβuɾˈan
electrocardiògraf € electrocardiògraf € NCMS000 € əlˌɛktɾukərðiˈɔɣɾəf
